measureNumber,beatNumber,offset,Chord,NormalForm,PCsInNormalForm,file,Composer
53,1,208.0,<music21.chord.Chord D2 D3 G4 A4 D5>,"[0, 2, 7]","[7, 9, 2]",Allard_5diversions.xml,Allard
53,1 1/8,208.25,<music21.chord.Chord D2 D3 G4 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
53,1 1/4,208.5,<music21.chord.Chord D2 D3 E4 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
53,1 3/8,208.75,<music21.chord.Chord D2 D3 G4 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
53,1 5/8,209.25,<music21.chord.Chord D2 D3 A4 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
53,1 3/4,209.5,<music21.chord.Chord D2 D3 C5 D5>,"[0, 2]","[0, 2]",Allard_5diversions.xml,Allard
53,1 7/8,209.75,<music21.chord.Chord D2 D3 A4 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
53,2,210.0,<music21.chord.Chord D2 D3 G4 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
53,2 1/8,210.25,<music21.chord.Chord D2 D3 F#4 D5>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
53,2 1/4,210.5,<music21.chord.Chord D2 D3 G4 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
53,2 3/8,210.75,<music21.chord.Chord D2 D3 F#4 D5>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
53,2 1/2,211.0,<music21.chord.Chord D2 D3 E4 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
53,2 5/8,211.25,<music21.chord.Chord D2 D3 F#4 D5>,"[0, 4]","[2, 6]",Allard_5diversions.xml,Allard
53,2 3/4,211.5,<music21.chord.Chord D2 D3 E4 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
53,2 7/8,211.75,<music21.chord.Chord D2 D3 D5>,[0],[2],Allard_5diversions.xml,Allard
54,1,212.0,<music21.chord.Chord C2 C3 E-4 G4 B4 E5>,"[0, 1, 4, 5, 8]","[11, 0, 3, 4, 7]",Allard_5diversions.xml,Allard
54,1 3/4,213.5,<music21.chord.Chord G2 E-4 G4 C-5 E5>,"[0, 1, 4, 8]","[3, 4, 7, 11]",Allard_5diversions.xml,Allard
54,2,214.0,<music21.chord.Chord C2 C3 E-4 G4 B4 E5>,"[0, 1, 4, 5, 8]","[11, 0, 3, 4, 7]",Allard_5diversions.xml,Allard
54,2 1/4,214.5,<music21.chord.Chord C2 C3 E-4 G4 B4 E5>,"[0, 1, 4, 5, 8]","[11, 0, 3, 4, 7]",Allard_5diversions.xml,Allard
54,2 1/2,215.0,<music21.chord.Chord G2 E-4 G4 B4 E5>,"[0, 1, 4, 8]","[3, 4, 7, 11]",Allard_5diversions.xml,Allard
54,2 3/4,215.5,<music21.chord.Chord C2 C3 E-4 G4 B4 E5>,"[0, 1, 4, 5, 8]","[11, 0, 3, 4, 7]",Allard_5diversions.xml,Allard
55,1,216.0,<music21.chord.Chord A1 A2 E4 G4 C-5 E5>,"[0, 3, 5, 7]","[4, 7, 9, 11]",Allard_5diversions.xml,Allard
55,1 1/2,217.0,<music21.chord.Chord E2 E4 G4 C-5 E5>,"[0, 3, 7]","[4, 7, 11]",Allard_5diversions.xml,Allard
55,1 3/4,217.5,<music21.chord.Chord A1 A2 E4 G4 C5 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Allard_5diversions.xml,Allard
55,2,218.0,<music21.chord.Chord A1 A2 E4 G4 C5 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Allard_5diversions.xml,Allard
55,2 1/4,218.5,<music21.chord.Chord E2 E4 G4 C5 E5>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
55,2 1/2,219.0,<music21.chord.Chord B-1 B-2 E4 G4 C5 E5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Allard_5diversions.xml,Allard
55,2 3/4,219.5,<music21.chord.Chord C2 C3 E4 G4 C5 E5>,"[0, 4, 7]","[0, 4, 7]",Allard_5diversions.xml,Allard
56,1,220.0,<music21.chord.Chord D2 D3 D5>,[0],[2],Allard_5diversions.xml,Allard
56,1 1/4,220.5,<music21.chord.Chord A2 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
56,1 1/2,221.0,<music21.chord.Chord D2 D3 D5>,[0],[2],Allard_5diversions.xml,Allard
56,1 3/4,221.5,<music21.chord.Chord A2 A3 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
56,2,222.0,<music21.chord.Chord E3 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
56,2 1/4,222.5,<music21.chord.Chord G2 G3 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
56,2 1/2,223.0,<music21.chord.Chord D3 D5>,[0],[2],Allard_5diversions.xml,Allard
56,2 3/4,223.5,<music21.chord.Chord E2 E3 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
57,1,224.0,<music21.chord.Chord B-2 D5>,"[0, 4]","[10, 2]",Allard_5diversions.xml,Allard
57,1 1/4,224.5,<music21.chord.Chord D2 D3 D5>,[0],[2],Allard_5diversions.xml,Allard
57,1 1/2,225.0,<music21.chord.Chord A2 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
57,1 3/4,225.5,<music21.chord.Chord C2 C3 D5>,"[0, 2]","[0, 2]",Allard_5diversions.xml,Allard
57,2,226.0,<music21.chord.Chord G2 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
57,2 1/4,226.5,<music21.chord.Chord A1 A2 D5>,"[0, 5]","[9, 2]",Allard_5diversions.xml,Allard
57,2 1/2,227.0,<music21.chord.Chord E2 D5>,"[0, 2]","[2, 4]",Allard_5diversions.xml,Allard
57,2 3/4,227.5,<music21.chord.Chord G1 G2 D5>,"[0, 5]","[2, 7]",Allard_5diversions.xml,Allard
58,1,228.0,<music21.chord.Chord D1 D2 E4 G4 A4 D5>,"[0, 2, 5, 7]","[2, 4, 7, 9]",Allard_5diversions.xml,Allard
58,1 1/4,228.5,<music21.chord.Chord D1 D2 E4 G4 A4 D5>,"[0, 2, 5, 7]","[2, 4, 7, 9]",Allard_5diversions.xml,Allard
58,1 1/2,229.0,<music21.chord.Chord D1 D2 E4 G4 A4 D5>,"[0, 2, 5, 7]","[2, 4, 7, 9]",Allard_5diversions.xml,Allard
58,1 3/4,229.5,<music21.chord.Chord D1 D2 E4 G4 A4 D5>,"[0, 2, 5, 7]","[2, 4, 7, 9]",Allard_5diversions.xml,Allard
58,2,230.0,<music21.chord.Chord D1 D2 E4 G4 A4 D5>,"[0, 2, 5, 7]","[2, 4, 7, 9]",Allard_5diversions.xml,Allard
58,2 1/4,230.5,<music21.chord.Chord D1 D2 E4 G4 A4 D5>,"[0, 2, 5, 7]","[2, 4, 7, 9]",Allard_5diversions.xml,Allard
58,2 1/2,231.0,<music21.chord.Chord D1 D2 E4 G4 A4 D5>,"[0, 2, 5, 7]","[2, 4, 7, 9]",Allard_5diversions.xml,Allard
58,2 3/4,231.5,<music21.chord.Chord D1 D2 E4 G4 A4 D5>,"[0, 2, 5, 7]","[2, 4, 7, 9]",Allard_5diversions.xml,Allard
59,1,232.0,<music21.chord.Chord G2 D4 G4 B-4 D5>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
59,1 1/4,232.5,<music21.chord.Chord G1 G2 D4 G4 B-4 D5>,"[0, 3, 7]","[7, 10, 2]",Allard_5diversions.xml,Allard
