measureNumber,beatNumber,offset,Chord,NormalForm,PCsInNormalForm,file,Composer
1,9 7/8,8.875,<music21.chord.Chord B6>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,1,10.0,<music21.chord.Chord D2 F#2 A2 F3 A3 C4 E4>,"[0, 3, 5, 7, 8, 9]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,2 1/2,11.5,<music21.chord.Chord D2 F#2 A2 F3 A3 C4 E4>,"[0, 3, 5, 7, 8, 9]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,3,12.0,<music21.chord.Chord E2 G#2 B2 E3 G3 B3 D4>,"[0, 3, 5, 8, 9]","[11, 2, 4, 7, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,5,14.0,<music21.chord.Chord C1 C2 B2>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,5 1/8,14.125,<music21.chord.Chord E1 B2>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,5 1/4,14.25,<music21.chord.Chord G1 B2>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,5 3/8,14.375,<music21.chord.Chord B1 B2>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,5 1/2,14.5,<music21.chord.Chord C2 B2>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,5 5/8,14.625,<music21.chord.Chord E2 B2>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,5 3/4,14.75,<music21.chord.Chord G2 B2>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,5 7/8,14.875,<music21.chord.Chord B2>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,6,15.0,<music21.chord.Chord C2 B2>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,6 1/8,15.125,<music21.chord.Chord E2 B2>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,6 1/4,15.25,<music21.chord.Chord G2 B2>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,6 3/8,15.375,<music21.chord.Chord B2>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,6 1/2,15.5,<music21.chord.Chord B2 C3>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,6 5/8,15.625,<music21.chord.Chord B2 E3>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,6 3/4,15.75,<music21.chord.Chord B2 G3>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,6 7/8,15.875,<music21.chord.Chord B2 B3>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,7,16.0,<music21.chord.Chord B2 C3>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,7 1/8,16.125,<music21.chord.Chord B2 E3>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,7 1/4,16.25,<music21.chord.Chord B2 G3>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,7 3/8,16.375,<music21.chord.Chord B2 B3>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,7 1/2,16.5,<music21.chord.Chord B2 C4>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,7 5/8,16.625,<music21.chord.Chord B2 E4>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,7 3/4,16.75,<music21.chord.Chord B2 G4>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,7 7/8,16.875,<music21.chord.Chord B2 B4>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,8,17.0,<music21.chord.Chord B2 C4>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,8 1/8,17.125,<music21.chord.Chord B2 E4>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,8 1/4,17.25,<music21.chord.Chord B2 G4>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,8 3/8,17.375,<music21.chord.Chord B2 B4>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,8 1/2,17.5,<music21.chord.Chord B2 C5>,"[0, 1]","[11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,8 5/8,17.625,<music21.chord.Chord B2 E5>,"[0, 5]","[11, 4]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,8 3/4,17.75,<music21.chord.Chord B2 G5>,"[0, 4]","[7, 11]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,8 7/8,17.875,<music21.chord.Chord B2 B5>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,9,18.0,<music21.chord.Chord C5>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,9 1/8,18.125,<music21.chord.Chord E5>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,9 1/4,18.25,<music21.chord.Chord G5>,[0],[7],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,9 3/8,18.375,<music21.chord.Chord B5>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,9 1/2,18.5,<music21.chord.Chord C6>,[0],[0],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,9 5/8,18.625,<music21.chord.Chord E6>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,9 3/4,18.75,<music21.chord.Chord G6>,[0],[7],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
2,9 7/8,18.875,<music21.chord.Chord B6>,[0],[11],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
3,1,20.0,<music21.chord.Chord D2 F#2 A2 F3 A3 C4 E4>,"[0, 3, 5, 7, 8, 9]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
3,2 1/2,21.5,<music21.chord.Chord D2 F#2 A2 F3 A3 C4 E4>,"[0, 3, 5, 7, 8, 9]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
3,3,22.0,<music21.chord.Chord E2 G#2 B2 E3 G3 B3 D4>,"[0, 3, 5, 8, 9]","[11, 2, 4, 7, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
3,4,23.0,<music21.chord.Chord F2 A2 C3 F3 A3 C4 E4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
3,5,24.0,<music21.chord.Chord A1 C#2 E2 A3 C#4 E4 G4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
3,6,25.0,<music21.chord.Chord G1 B1 D2 B3 E-4 F#4 A4>,"[0, 1, 3, 5, 8, 9]","[6, 7, 9, 11, 2, 3]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
3,7,26.0,<music21.chord.Chord F1 A1 C2 C4 E4 G4 B4>,"[0, 1, 3, 5, 7, 8]","[4, 5, 7, 9, 11, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,1,27.0,<music21.chord.Chord D2 F#2 A2 F3 A3 C4 E4>,"[0, 3, 5, 7, 8, 9]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,1 1/8,27.125,<music21.chord.Chord F#2 F3 A3 C4 E4>,"[0, 1, 2, 5, 8]","[4, 5, 6, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,1 1/4,27.25,<music21.chord.Chord A2 F3 A3 C4 E4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,1 3/8,27.375,<music21.chord.Chord C#3 F3 A3 C4 E4>,"[0, 3, 4, 7, 8]","[9, 0, 1, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,1 1/2,27.5,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,1 5/8,27.625,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,1 3/4,27.75,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,1 7/8,27.875,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,2,28.0,<music21.chord.Chord D3 F3 A3 C4 E4>,"[0, 3, 5, 7, 8]","[9, 0, 2, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,2 1/8,28.125,<music21.chord.Chord F3 F#3 A3 C4 E4>,"[0, 1, 2, 5, 8]","[4, 5, 6, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,2 1/4,28.25,<music21.chord.Chord F3 A3 C4 E4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,2 3/8,28.375,<music21.chord.Chord F3 A3 C4 C#4 E4>,"[0, 3, 4, 7, 8]","[9, 0, 1, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,2 1/2,28.5,<music21.chord.Chord F3 A3 C4 E4 F4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,2 5/8,28.625,<music21.chord.Chord F3 A3 C4 E4 A4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,2 3/4,28.75,<music21.chord.Chord F3 A3 C4 E4 C5>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,2 7/8,28.875,<music21.chord.Chord F3 A3 C4 E4 E5>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,3,29.0,<music21.chord.Chord F3 A3 C4 D4 E4>,"[0, 3, 5, 7, 8]","[9, 0, 2, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,3 1/8,29.125,<music21.chord.Chord F3 A3 C4 E4 F#4>,"[0, 1, 2, 5, 8]","[4, 5, 6, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,3 1/4,29.25,<music21.chord.Chord F3 A3 C4 E4 A4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,3 3/8,29.375,<music21.chord.Chord F3 A3 C4 E4 C#5>,"[0, 3, 4, 7, 8]","[9, 0, 1, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,3 1/2,29.5,<music21.chord.Chord F3 A3 C4 E4 F5>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,3 5/8,29.625,<music21.chord.Chord F3 A3 C4 E4 A5>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,3 3/4,29.75,<music21.chord.Chord F3 A3 C4 E4 C6>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,3 7/8,29.875,<music21.chord.Chord F3 A3 C4 E4 E6>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,4,30.0,<music21.chord.Chord F3 A3 C4 E4 D5>,"[0, 3, 5, 7, 8]","[9, 0, 2, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,4 1/8,30.125,<music21.chord.Chord F3 A3 C4 E4 F#5>,"[0, 1, 2, 5, 8]","[4, 5, 6, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,4 1/4,30.25,<music21.chord.Chord F3 A3 C4 E4 A5>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,4 3/8,30.375,<music21.chord.Chord F3 A3 C4 E4 C#6>,"[0, 3, 4, 7, 8]","[9, 0, 1, 4, 5]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,4 1/2,30.5,<music21.chord.Chord F3 A3 C4 E4 F6>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,4 5/8,30.625,<music21.chord.Chord F3 A3 C4 E4 A6>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,4 3/4,30.75,<music21.chord.Chord F3 A3 C4 E4 C7>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
4,4 7/8,30.875,<music21.chord.Chord F3 A3 C4 E4 E7>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
5,1,32.0,<music21.chord.Chord D1 F#1 A1 F4 A4 C5 E5>,"[0, 3, 5, 7, 8, 9]","[9, 0, 2, 4, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
5,2,34.0,<music21.chord.Chord E1 G#1 B1 E4 G4 B4 D5>,"[0, 3, 5, 8, 9]","[11, 2, 4, 7, 8]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
5,3,36.0,<music21.chord.Chord F1 A1 C2 D4 F#4 A4 C5>,"[0, 3, 5, 8, 9]","[9, 0, 2, 5, 6]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
5,4,38.0,<music21.chord.Chord G1 B1 D2 C4 E4 G4 B4>,"[0, 1, 3, 5, 8]","[11, 0, 2, 4, 7]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,1,40.0,<music21.chord.Chord A1 C#2 E2 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,2,40.5,<music21.chord.Chord A1 C#2 E2 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,2 1/3,40.666666666666664,<music21.chord.Chord A1 C#2 E2 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,2 2/3,40.833333333333336,<music21.chord.Chord A1 C#2 E2 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,3,41.0,<music21.chord.Chord A1 C#2 E2 F#2 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,3 1/3,41.166666666666664,<music21.chord.Chord A1 C#2 E2 B-2 A3 C#4 F#4 A4>,"[0, 3, 5, 8, 9]","[1, 4, 6, 9, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,3 2/3,41.333333333333336,<music21.chord.Chord A1 C#2 E2 C#3 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,4,41.5,<music21.chord.Chord A1 C#2 E2 A2 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,4 1/3,41.666666666666664,<music21.chord.Chord A1 C#2 E2 C#3 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,4 2/3,41.833333333333336,<music21.chord.Chord A1 C#2 E2 E3 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,5,42.0,<music21.chord.Chord A1 C#2 E2 F#3 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,5 1/3,42.166666666666664,<music21.chord.Chord A1 C#2 E2 A3 B-3 C#4 F#4 A4>,"[0, 3, 5, 8, 9]","[1, 4, 6, 9, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,5 2/3,42.333333333333336,<music21.chord.Chord A1 C#2 E2 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,6,42.5,<music21.chord.Chord A1 C#2 E2 A3 B-3 C#4 F#4 A4>,"[0, 3, 5, 8, 9]","[1, 4, 6, 9, 10]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,6 1/3,42.666666666666664,<music21.chord.Chord A1 C#2 E2 F#3 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,6 2/3,42.833333333333336,<music21.chord.Chord A1 C#2 E2 E3 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,7,43.0,<music21.chord.Chord A1 C#2 E2 C#3 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,7 1/3,43.166666666666664,<music21.chord.Chord A1 C#2 E2 A2 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
6,7 2/3,43.333333333333336,<music21.chord.Chord A1 C#2 E2 C#3 A3 C#4 F#4 A4>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,1,43.5,<music21.chord.Chord E3>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,1 1/3,43.666666666666664,<music21.chord.Chord F#3>,[0],[6],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,1 2/3,43.833333333333336,<music21.chord.Chord B-3>,[0],[10],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,2,44.0,<music21.chord.Chord C#4>,[0],[1],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,2 1/3,44.166666666666664,<music21.chord.Chord A3>,[0],[9],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,2 2/3,44.333333333333336,<music21.chord.Chord C#4>,[0],[1],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,3,44.5,<music21.chord.Chord E4>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,3 1/3,44.666666666666664,<music21.chord.Chord F#4>,[0],[6],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,3 2/3,44.833333333333336,<music21.chord.Chord B-4>,[0],[10],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,4,45.0,<music21.chord.Chord C#5>,[0],[1],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,4 1/3,45.166666666666664,<music21.chord.Chord B-4>,[0],[10],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,4 2/3,45.333333333333336,<music21.chord.Chord F#4>,[0],[6],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,5,45.5,<music21.chord.Chord E4>,[0],[4],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
7,5 1/3,45.666666666666664,<music21.chord.Chord C#4>,[0],[1],Rautavaara_Etude_op42_no1_Thirds.mxl,Rautavaara
