offset,Chord,NormalForm,PCsinNormalForm,file,Composer,MeasureNumber,MeasureCount
77.75,<music21.chord.Chord C#5>,[0],[1],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,12,4.83
78.0,<music21.chord.Chord C#5 F#2>,"[0, 5]","[1, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,1.0
78.5,<music21.chord.Chord F#4 A4 C#5>,"[0, 3, 7]","[6, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,1.3
79.0,<music21.chord.Chord F#4 A4 C#5>,"[0, 3, 7]","[6, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,1.7
79.5,<music21.chord.Chord C5 E-4>,"[0, 3]","[0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,2.0
80.0,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,2.3
80.5,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,2.7
81.0,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,3.0
81.5,<music21.chord.Chord F#4 A4 C5 G#3>,"[0, 2, 3, 6]","[6, 8, 9, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,3.3
82.0,<music21.chord.Chord F#4 A4 C5 E-4 G#3>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,3.7
82.5,<music21.chord.Chord C5 G#3 E-4>,"[0, 4, 7]","[8, 0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,4.0
83.0,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,4.3
83.5,<music21.chord.Chord C#5 F#4 A4 C#4 G#3>,"[0, 2, 3, 7]","[6, 8, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,4.7
83.875,<music21.chord.Chord C#5 G#3 C#4>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,13,4.917
84.0,<music21.chord.Chord E5 G#3 C4>,"[0, 4, 8]","[0, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,1.0
84.5,<music21.chord.Chord F#4 G#4 E5 G#3 C4>,"[0, 2, 4, 8]","[4, 6, 8, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,1.3
85.0,<music21.chord.Chord F#4 G#4 E5 G#3 C4>,"[0, 2, 4, 8]","[4, 6, 8, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,1.7
85.5,<music21.chord.Chord E-5 G#2>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,2.0
86.0,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,2.3
86.5,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,2.7
87.0,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,3.0
87.5,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,3.3
88.0,<music21.chord.Chord F#4>,[0],[6],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,3.7
88.5,<music21.chord.Chord A4 F#4 F#3>,"[0, 3]","[6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,4.0
89.0,<music21.chord.Chord E-5 F#4 F#3>,"[0, 3]","[3, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,4.3
89.75,<music21.chord.Chord C#5 E4>,"[0, 3]","[1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,14,4.83
90.0,<music21.chord.Chord C#5 G#3 E4>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,1.0
90.5,<music21.chord.Chord F#4 A4 C#5 G#3 E4>,"[0, 3, 5, 7, 8]","[1, 4, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,1.3
91.0,<music21.chord.Chord F#4 A4 C#5 G#3 E4>,"[0, 3, 5, 7, 8]","[1, 4, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,1.7
91.5,<music21.chord.Chord C5 E-4 G#3>,"[0, 4, 7]","[8, 0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,2.0
92.0,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,2.3
92.5,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,2.7
93.0,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,3.0
93.5,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,3.3
94.0,<music21.chord.Chord F#4 A4 C5 G#3>,"[0, 2, 3, 6]","[6, 8, 9, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,3.7
94.5,<music21.chord.Chord C5 E-4>,"[0, 3]","[0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,4.0
95.0,<music21.chord.Chord F#4 A4 C5 G#3 E-4>,"[0, 3, 6, 8, 9]","[0, 3, 6, 8, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,4.3
95.5,<music21.chord.Chord C#5 F#4 A4 C#4 G#3>,"[0, 2, 3, 7]","[6, 8, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,4.7
95.875,<music21.chord.Chord C#5 C#4 G#3>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,15,4.917
96.0,<music21.chord.Chord E5 G#3 C4>,"[0, 4, 8]","[0, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,1.0
96.5,<music21.chord.Chord F#4 G#4 E5 G#3 C4>,"[0, 2, 4, 8]","[4, 6, 8, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,1.3
97.0,<music21.chord.Chord F#4 G#4 E5 G#3 C4>,"[0, 2, 4, 8]","[4, 6, 8, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,1.7
97.375,<music21.chord.Chord E5 F#4 G#4>,"[0, 2, 4]","[4, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,1.917
97.5,<music21.chord.Chord E-5 G#2>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,2.0
98.0,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,2.3
98.5,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,2.7
99.0,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,3.0
99.5,<music21.chord.Chord F#4 G#4 E-5>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,3.3
100.0,<music21.chord.Chord G4>,[0],[7],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,3.7
100.5,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,4.0
101.0,<music21.chord.Chord G#5>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,4.3
101.75,<music21.chord.Chord G#3 E-5>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,16,4.83
102.0,<music21.chord.Chord F#4 F#5 C#4 C#3>,"[0, 5]","[1, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,1.0
102.5,<music21.chord.Chord G#4 C#5>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,1.3
103.0,<music21.chord.Chord G#4 C#5>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,1.7
103.5,<music21.chord.Chord E4 E5 C#2 C#3>,"[0, 3]","[1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,2.0
104.0,<music21.chord.Chord G#4 C#5 E4 E5 C#2 C#3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,2.3
104.5,<music21.chord.Chord G#4 C#5 E4 E5 C#2 C#3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,2.7
104.875,<music21.chord.Chord E4 E5 G#4 C#5>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,2.917
105.0,<music21.chord.Chord G#4 C#5 E4 E5 C#2 C#3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,3.0
105.5,<music21.chord.Chord G#4 C#5 E4 E5 C#2 C#3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,3.3
105.875,<music21.chord.Chord E4 E5 G#4 C#5>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,3.583
106.0,<music21.chord.Chord G#3 G#4 C#4 E4 B1 B2>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,3.7
106.5,<music21.chord.Chord C#4 C#5 B-1 B-2>,"[0, 3]","[10, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,4.0
107.0,<music21.chord.Chord E4 G#4 C#4 C#5 B-1 B-2>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,4.3
107.375,<music21.chord.Chord C#4 C#5 E4 G#4>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,4.583
107.5,<music21.chord.Chord E3 E4 A3 C#4 G#1 G#2>,"[0, 1, 5, 8]","[8, 9, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,17,4.7
108.0,<music21.chord.Chord E3 E4 G1 G2>,"[0, 3]","[4, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,1.0
108.5,<music21.chord.Chord B-3 C#4 E3 E4 G1 G2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,1.3
109.0,<music21.chord.Chord B-3 C#4 E3 E4 G1 G2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,1.7
109.5,<music21.chord.Chord E-3 E-4 G1 G2>,"[0, 4]","[3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,2.0
110.0,<music21.chord.Chord B-3 C#4 E-3 E-4 G1 G2>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,2.3
110.5,<music21.chord.Chord B-3 C#4 E-3 E-4 G1 G2>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,2.7
111.0,<music21.chord.Chord B-3 C#4 E-3 E-4 G1 G2>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,3.0
111.5,<music21.chord.Chord B-3 C#4 E-3 E-4 G1 G2>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,3.3
111.875,<music21.chord.Chord E-3 E-4 B-3 C#4>,"[0, 3, 5]","[10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,3.583
112.0,<music21.chord.Chord D4>,[0],[2],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,3.7
112.5,<music21.chord.Chord E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,4.0
113.0,<music21.chord.Chord E-5>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,4.3
113.75,<music21.chord.Chord E-3 B-4>,"[0, 5]","[10, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,18,4.83
114.0,<music21.chord.Chord C#4 C#5 G#3 G#2>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,1.0
114.5,<music21.chord.Chord E-4 G#4>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,1.3
115.0,<music21.chord.Chord E-4 G#4>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,1.7
115.5,<music21.chord.Chord B3 B4 G#1 G#2>,"[0, 3]","[8, 11]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,2.0
116.0,<music21.chord.Chord E-4 G#4 B3 B4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,2.3
116.5,<music21.chord.Chord E-4 G#4 B3 B4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,2.7
117.0,<music21.chord.Chord E-4 G#4 B3 B4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,3.0
117.5,<music21.chord.Chord E-4 G#4 B3 B4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,3.3
117.875,<music21.chord.Chord B3 B4 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,3.583
118.0,<music21.chord.Chord G#3 G#4 B3 E-4 F1 F2>,"[0, 2, 5, 8]","[3, 5, 8, 11]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,3.7
118.5,<music21.chord.Chord F3 F4 B-1 B-2>,"[0, 5]","[5, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,4.0
119.0,<music21.chord.Chord B-3 E-4 B-1 B-2>,"[0, 5]","[10, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,4.3
119.5,<music21.chord.Chord B-3 D4 B-4 G#3 B-2>,"[0, 2, 6]","[8, 10, 2]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,19,4.7
120.0,<music21.chord.Chord G3 E-4 E-2 E-3>,"[0, 4]","[3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,1.0
120.5,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,1.3
121.0,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,1.7
121.5,<music21.chord.Chord E-3 E-4 E-1>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,2.0
122.0,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,2.3
122.5,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,2.7
123.0,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,3.0
123.5,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,3.3
124.0,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,3.7
124.5,<music21.chord.Chord E-3 E-4>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,4.0
125.0,<music21.chord.Chord E-3 E-4 D2>,"[0, 1]","[2, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,4.3
125.5,<music21.chord.Chord E-3 E-4 E-2>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,20,4.7
126.0,<music21.chord.Chord G#1 G#2>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,1.0
126.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,1.3
127.0,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,1.7
127.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,2.0
128.0,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,2.3
128.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,2.7
129.0,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,3.0
129.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,3.3
130.0,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,3.7
130.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,4.0
131.0,<music21.chord.Chord B3 E-4 G#4 G1 G2>,"[0, 1, 4, 8]","[7, 8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,4.3
131.5,<music21.chord.Chord B3 E-4 G#4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,21,4.7
132.0,<music21.chord.Chord B1 B2>,[0],[11],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,1.0
132.5,<music21.chord.Chord G#3 C#4 E4 G#4 B1 B2>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,1.3
133.0,<music21.chord.Chord G#3 C#4 E4 G#4 B1 B2>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,1.7
133.375,<music21.chord.Chord G#3 C#4 E4 G#4>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,1.917
133.5,<music21.chord.Chord B-1 B-2>,[0],[10],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,2.0
134.0,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,2.3
134.5,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,2.7
135.0,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,3.0
135.5,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,3.3
136.0,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,3.7
136.5,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,4.0
137.0,<music21.chord.Chord G3 C#4 E4 G4 A1 A2>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,4.3
137.5,<music21.chord.Chord G3 C#4 E4 G4 B-1 B-2>,"[0, 3, 6, 9]","[1, 4, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,22,4.7
138.0,<music21.chord.Chord C#2 C#3>,[0],[1],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,1.0
138.5,<music21.chord.Chord A3 E-4 F#4 A4 C#2 C#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,1.3
139.0,<music21.chord.Chord A3 E-4 F#4 A4 C#2 C#3>,"[0, 2, 5, 8]","[1, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,1.7
139.375,<music21.chord.Chord A3 E-4 F#4 A4>,"[0, 3, 6]","[3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,1.917
139.5,<music21.chord.Chord C2 C3>,[0],[0],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,2.0
140.0,<music21.chord.Chord G#3 E-4 F#4 G#4>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,2.3
140.5,<music21.chord.Chord G#3 E-4 F#4 G#4>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,2.7
141.0,<music21.chord.Chord E2 E3>,[0],[4],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,3.0
141.5,<music21.chord.Chord C#4 F#4 A4 C#5 E2 E3>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,3.3
142.0,<music21.chord.Chord C#4 F#4 A4 C#5 E2 E3>,"[0, 3, 5, 8]","[1, 4, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,3.7
142.375,<music21.chord.Chord C#4 F#4 A4 C#5>,"[0, 3, 7]","[6, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,3.917
142.5,<music21.chord.Chord E-2 E-3>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,4.0
143.0,<music21.chord.Chord C4 F#4 G#4 C5 D3>,"[0, 2, 6, 8]","[0, 2, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,4.3
143.5,<music21.chord.Chord C4 F#4 G#4 C5 E-3>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,23,4.7
144.0,<music21.chord.Chord A3 A2>,[0],[9],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,1.0
144.5,<music21.chord.Chord F#4 C5 E-5 F#5 A3 A2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,1.3
145.0,<music21.chord.Chord F#4 C5 E-5 F#5 A3 A2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,1.7
145.5,<music21.chord.Chord F#4 C5 E-5 F#5 A3 A2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,2.0
146.0,<music21.chord.Chord F#4 C5 E-5 F#5 A3 A2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,2.3
146.375,<music21.chord.Chord F#4 C5 E-5 F#5>,"[0, 3, 6]","[0, 3, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,2.583
146.5,<music21.chord.Chord F#4 C5 E-5 F#5 A3 A2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,2.7
147.0,<music21.chord.Chord G#3 G#2>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,3.0
147.5,<music21.chord.Chord G#4 C5 E-5 G#5 G#3 G#2>,"[0, 4, 7]","[8, 0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,3.3
147.875,<music21.chord.Chord G#4 C5 E-5 G#5>,"[0, 4, 7]","[8, 0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,3.583
